smiles,HOMO,LUMO,gap
CC1=CC2=C(C(OCC(CCCC)CC)=C(C=C(C3=C4C(C(N(CCCCCCCCCC)C4=O)=O)=C(C)S3)O5)C5=C2OCC(CC)CCCC)O1,5.41,3.44,1.97
CC1=CC2=C(C(OCC(CCCC)CC)=C(C=C(C3=C4C(C(N(CCCCCCCC)C4=O)=O)=C(C)S3)S5)C5=C2OCC(CC)CCCC)S1,5.29,3.44,1.85
CC1=CC2=C(C(C#C[Si](C(C)C)(C(C)C)C(C)C)=C(C=C(C3=CC(OCCCCCCCCCCCCCCCCCCCC)=C(C4=NC(SC(C5=C(OCCCCCCCCCCCCCCCCCCCC)C=C(C)S5)=N6)=C6S4)S3)O7)C7=C2C#C[Si](C(C)C)(C(C)C)C(C)C)O1,5.31,3.61,1.7
CC1=CC2=C(C(C3=CC(CCCCCCCC)=C(CCCCCCCC)S3)=C(C=C(C4=CC=C(C5=CC(F)=C(C6=CC=C(C)S6)C7=C5N=C(C8=CC(OCCCCCCCC)=CC=C8)C(C9=CC(OCCCCCCCC)=CC=C9)=N7)S4)O%10)C%10=C2C%11=CC(CCCCCCCC)=C(CCCCCCCC)S%11)O1,5.25,3.2,1.67
CC1=CC2=C(C(C3=CC(CCCCCCCC)=C(CCCCCCCC)S3)=C(C=C(C4=CC=C(C5=C(F)C(F)=C(C6=CC=C(C)S6)C7=C5N=C(C8=CC(OCCCCCCCC)=CC=C8)C(C9=CC(OCCCCCCCC)=CC=C9)=N7)S4)O%10)C%10=C2C%11=CC(CCCCCCCC)=C(CCCCCCCC)S%11)O1,5.3,3.25,1.68
CC(S1)=CC2=C1C3=C(C(CC(CCCC)CCCC)=C(C4=C(C=C(C5=C6C(SC(C(OCC(CCCCCC)CCCC)=O)=C6F)=C(C)S5)S4)S7)C7=C3CC(CCCC)CCCC)S2,5.24,3.57,1.67
CC(S1)=CC2=C1C3=C(C(CC(CCCC)CCCC)=C(C4=C(C=C(C5=C6C(SC(C(OC(CC(CC)CCCC)CCC(CCCC)CC)=O)=C6F)=C(C)S5)S4)S7)C7=C3CC(CCCC)CCCC)S2,5.3,3.63,1.67
CC(S1)=CC2=C1C3=C(C(OCC(CCCC)CCCCCC)=C(C4=C(C=C(C5=C6C(C(F)=C(C(OCC(CCCCCC)CCCC)=O)S6)=C(C)S5)S4)S7)C7=C3OCC(CCCCCC)CCCC)S2,5.18,3.28,1.66
CC1=C(C(F)=C(C(OCC(CC)CCCC)=O)S2)C2=C(S1)C(S3)=CC(S4)=C3C(C4=C5OCC(CCCCCC)CCCC)=C(OCC(CCCC)CC)C6=C5C7=C(C8=C(OCC(CCCC)CC)C9=C(C=C(C)S9)C(OCC(CC)CCCC)=C8S7)S6,5.2,3.0,1.77
CC1=C(C(F)=C(C(OCC(CCCCCC)CCCC)=O)S2)C2=C(S1)C(S3)=CC(S4)=C3C(C4=C5OCC(CCCCCC)CCCC)=C(OCC(CCCC)CCCCCC)C6=C5C7=C(C8=C(OCC(CCCC)CC)C9=C(C=C(C)S9)C(OCC(CC)CCCC)=C8S7)S6,5.22,2.99,1.78
CC1=C(C(F)=C(C(OCC(CC)CCCC)=O)S2)C2=C(C(S3)=CC(C3=C4OC[C@H](CC)CCCC)=C(OCC(CCCC)CC)C(S5)=C4C(S6)=C5C(C6=C7OCC(CCCCCC)CCCC)=C(OCC(CCCC)CC)C8=C7C9=C(C%10=C(OCC(CCCC)CC)C%11=C(C=C(C)S%11)C(OCC(CC)CCCC)=C%10S9)S8)S1,5.23,3.04,1.84
CC1=C(C(F)=C(C(OCC(CCCCCC)CCCC)=O)S2)C2=C(C(S3)=CC(C3=C4OC[C@H](CC)CCCC)=C(OCC(CCCC)CC)C(S5)=C4C(S6)=C5C(C6=C7OCC(CCCCCC)CCCC)=C(OCC(CCCC)CCCCCC)C8=C7C9=C(C%10=C(OCC(CCCC)CC)C%11=C(C=C(C)S%11)C(OCC(CC)CCCC)=C%10S9)S8)S1,5.32,3.01,1.83
CC(S1)=CC2=C1C3=C(C(C4=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S4)=C(C5=C(C=C(C6=C7C(C=C(C(C(CC)CCCC)=O)S7)=C(C)S6)S5)S8)C8=C3C9=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S9)S2,5.29,3.66,1.63
CC(S1)=CC2=C1C3=C(C(C4=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S4)=C(C5=C(C=C(C6=C7C(C8=C(C(N(CCCCCCCC)C8=O)=O)S7)=C(C)S6)S5)S9)C9=C3C%10=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S%10)S2,5.53,3.87,1.66
CC(S1)=CC2=C1C3=C(C(OCC(CCCCCCCC)CCCCCC)=C(C4=C(C=C(C5=CC=C(C6=C7C(C(N6CC(CCCCCCCC)CCCCCC)=O)=C(C8=CC=C(C)S8)N(CC(CCCCCC)CCCCCCCC)C7=O)S5)S4)S9)C9=C3OCC(CCCCCC)CCCCCCCC)S2,5.13,3.65,1.48
CC(S1)=CC2=C1C3=C(C(C4=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S4)=C(C5=C(C=C(C6=CC=C(C7=C8C(C(N7CC(CCCC)CCCCCC)=O)=C(C9=CC=C(C)S9)N(CC(CCCCCC)CCCC)C8=O)S6)S5)S%10)C%10=C3C%11=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S%11)S2,5.19,3.72,1.47
CC(S1)=CC2=C1C3=C(C(C#C[Si](C(C)C)(C(C)C)C(C)C)=C(C4=C(C=C(C5=CC=C(C6=C7C(C(N6CC(CCCCCCCC)CCCCCC)=O)=C(C8=CC=C(C)S8)N(CC(CCCCCC)CCCCCCCC)C7=O)S5)S4)S9)C9=C3C#C[Si](C(C)C)(C(C)C)C(C)C)S2,5.25,3.8,1.45
O=C(N1CC(CCCCCCCCCC)CCCCCCCCCCCC)C(C2=C1C3=CC=C(S3)C4=CC(C(OCC(CC)CCCC)=C(SC(C)=C5)C5=C6OCC(CCCC)CC)=C6S4)=C(C7=CC=C(C)S7)N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C2=O,5.37,3.39,1.51
O=C(N1CC(CCCCCCCCCC)CCCCCCCCCCCC)C(C2=C1C3=CC=C(S3)C(S4)=CC5=C4C6=C(C=C(C)S6)S5)=C(C7=CC=C(C)S7)N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C2=O,5.36,3.59,1.43
CC(S1)=CC2=C1C3=C(C(CC(CC)CCCCC)=C(C4=C(C=C(C5=CC=C(C6=C7C(C(N6CC(CCCCCCCCCC)CCCCCCCCCCCC)=O)=C(C8=CC=C(C)S8)N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C7=O)S5)S4)S9)C9=C3CC(CCCCC)CC)S2,5.35,3.35,1.5
CC(S1)=CC2=C1C3=C(C(OCC(CC)CCCC)=C(C4=C(C=C(C5=CC=C(/C(C(N6CC(CCCCCC)CCCCCCCC)=O)=C7C(C=CC(C)=C8)=C8N(CC(CCCCCC)CCCCCCCC)C/7=O)C6=C5)S4)S9)C9=C3OCC(CCCC)CC)S2,5.38,3.8,1.58
CC(S1)=CC2=C1C3=C(C(C4=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S4)=C(C5=C(C=C(C6=C(CCCCCC)C=C(C7=CC(C8=NSN=C8C(C9=CC(CCCCCC)=C(C)S9)=C%10)=C%10C%11=NSN=C%117)S6)S5)S%12)C%12=C3C%13=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S%13)S2,5.51,3.9,1.58
CC(S1)=CC2=C1C3=C(C(C4=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S4)=C(C5=C(C=C(C6=C(CCCCCCCCCCCC)C([P@](C7=C8SC(C)=C7CCCCCCCCCCCC)(C9=CC=CC=C9)=O)=C8S6)S5)S%10)C%10=C3C%11=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S%11)S2,5.44,3.01,1.85
CC1=CC([Ge](CC(CCCCCCCCCC)CCCCCCCC)(CC(CCCCCCCC)CCCCCCCCCC)C2=C3SC(C4=CC=C(C5=CC=C(C6=CC=C(C)S6)C7=NSN=C75)S4)=C2)=C3S1,5.05,3.27,1.56
CC1=CC([Ge](CC(CCCCCCCCCC)CCCCCCCC)(CC(CCCCCCCC)CCCCCCCCCC)C2=C3SC(C4=CC=C(C5=CC(C#N)=C(C6=CC=C(C)S6)C7=NSN=C75)S4)=C2)=C3S1,5.11,3.54,1.4
CC1=CC([Ge](CC(CCCCCCCCCC)CCCCCCCC)(CC(CCCCCCCC)CCCCCCCCCC)C2=C3SC(C4=CC=C(C5=C(C#N)C(C#N)=C(C6=CC=C(C)S6)C7=NSN=C75)S4)=C2)=C3S1,5.14,3.77,1.27
CC1=CC(SC2=C3C=C4C(/C(C(N4CC(CCCCCCCCCC)CCCCCCCCCCCC)=O)=C5C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C6=C\5C=C7C(C(SC(C8=CC=C(C)S8)=C9)=C9S7)=C6)=O)=C2)=C3S1,5.1,3.5,1.6
CC1=CC(SC2=C3C=C4C(/C(C(N4CC(CCCCCCCCCC)CCCCCCCCCCCC)=O)=C5C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C6=C\5C=C7C(C(SC(C8=CC=C(C)S8)=C9)=C9S7)=C6)=O)=C2)=C3S1,5.2,3.6,1.6
CC1=CC(CCCCCCCCCCCC)=C(C2=NC3=CC(SC(C4=C(CCCCCCCCCCCC)C=C(C5=C(CCCCCCCCCCCC)C=C(C6=CC=C7C(N(CC(CCCCCC)CCCCCCCC)C(/C7=C8C(SC(C9=CC(CCCCCCCCCCCC)=C(C)S9)=C%10)=C%10N(CC(CCCCCC)CCCCCCCC)C\8=O)=O)=C6F)S5)S4)=N%11)=C%11C=C3S2)S1,5.44,3.95,1.49
CC1=CC(CCCCCCCCCCCC)=C(C2=NC3=CC(SC(C4=C(CCCCCCCCCCCC)C=C(C5=C(CCCCCCCCCCCC)C=C(C6=CC=C7C(N(CC(CCCCCC)CCCCCCCC)C(/C7=C8C(SC(C9=CC(CCCCCCCCCCCC)=C(C)S9)=C%10)=C%10N(CC(CCCCCC)CCCCCCCC)C\8=O)=O)=C6)S5)S4)=N%11)=C%11C=C3S2)S1,5.41,3.92,1.49
O=S(N(CC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)C1=C2SC(C)=C1)(C3=C2SC(C4=CC=C(C5=CC=C(C)S5)S4)=C3)=O,5.39,3.55,1.84
CC1=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(S1)C2=NC3=NC(S4)=C(N=C3S2)N=C4C5=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)C=C(C6=C(CCCCCC)C=C(C7=CC(CCCCCC)=C(C)S7)S6)S5,5.59,3.84,1.75
CC1=CC=C(C2=CC=C(C3=C4C(C(N3CC(CCCCCC)CCCCCCCC)=O)=C(C5=CC=C(C)S5)N(CC(CCCCCCCC)CCCCCC)C4=O)S2)S1,5.27,3.89,1.38
O=C(N1CC(CCCCCC)CCCCCCCC)C(C2=C1C(S3)=CC=C3C4=CC=C(C)C=C4)=C(C5=CC=C(C)S5)N(CC(CCCCCCCC)CCCCCC)C2=O,5.32,3.84,1.48
O=C(N1CC(CCCCCC)CCCCCCCC)C(C2=C1C(S3)=CC=C3C4=C(F)C(F)=C(C)S4)=C(C5=CC=C(C)S5)N(CC(CCCCCCCC)CCCCCC)C2=O,5.44,4.06,1.38
O=C(N1CC(CCCCCC)CCCCCCCC)C(C2=C1C(S3)=CC=C3C4=CC(F)=C(C)C=C4F)=C(C5=CC=C(C)S5)N(CC(CCCCCCCC)CCCCCC)C2=O,5.45,3.98,1.47
CC1=CC=C(C2=CC=C(/C(C(N3CC(CCCCCC)CCCCCCCC)=O)=C4C(N(CC(CCCCCCCC)CCCCCC)C5=C\4C=CC(C)=C5)=O)C3=C2)S1,5.21,3.59,1.62
O=C(N1CC(CCCCCC)CCCCCCCC)/C(C(C1=C2)=CC=C2C3=CC(CCCCCC)=C(C4=CC=C(C5=C(CCCCCC)C=C(C)S5)S4)S3)=C6C(N(CC(CCCCCCCC)CCCCCC)C7=C/6C=CC(C)=C7)=O,5.29,3.71,1.58
O=C(N1CCCCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C)/C(C(C1=C2)=CC=C2C3=CC(CCCCCC)=C(C4=CC=C(C5=C(CCCCCC)C=C(C)S5)S4)S3)=C6C(N(CCCCCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)C)C7=C/6C=CC(C)=C7)=O,5.43,3.88,1.55
CC1=CC(SC2=C3C(C4=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S4)=C5C(C(SC(C6=CC=C(C)C7=NSN=C76)=C8)=C8S5)=C2C9=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S9)=C3S1,5.3,3.2,1.65
CC1=CC(SC2=C3C(C4=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S4)=C5C(C(SC(C6=C(F)C=C(C)C7=NSN=C76)=C8)=C8S5)=C2C9=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S9)=C3S1,5.4,3.3,1.71
CC1=CC(SC2=C3C(C4=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S4)=C5C(C(SC(C6=C(F)C(F)=C(C)C7=NSN=C76)=C8)=C8S5)=C2C9=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S9)=C3S1,5.4,3.3,1.75
CC1=CC(CCCCCCCCCCCC)=C(C#CC#CC2=C(CCCCCCCCCCCC)C=C(C3=CC=C(C(N(CC(CCCCCC)CCCC)C4=O)=C5C4=C(C6=CC=C(C)S6)N(CC(CCCC)CCCCCC)C5=O)S3)S2)S1,5.16,3.46,1.51
CC1=CC(CC(CCCC)CC)=C(C#CC#CC2=C(CC(CC)CCCC)C=C(C3=CC=C(C(N(CC(CCCCCC)CCCC)C4=O)=C5C4=C(C6=CC=C(C)S6)N(CC(CCCC)CCCCCC)C5=O)S3)S2)S1,5.25,3.59,1.54
FC(C=CC=C1)=C1/N=C/C(N2)=CC=C2C3=NC4=C(C)C=CC(C5=CC6=C(C7=CC=C(CCCCCCCC)S7)C(SC(C)=C8)=C8C(C9=CC=C(CCCCCCCC)S9)=C6S5)=C4N=C3C%10=CC=C(/C=N/C%11=C(F)C=CC=C%11)N%10,4.97,3.81,1.56
FC(C=CC=C1)=C1/N=C/C(N2)=CC=C2C3=NC4=C(C)C=CC(C5=CC6=C(OCCCCCCCC)C(SC(C)=C7)=C7C(OCCCCCCCC)=C6S5)=C4N=C3C8=CC=C(/C=N/C9=C(F)C=CC=C9)N8,4.84,3.67,1.63
FC(C=CC=C1F)=C1/N=C/C(N2)=CC=C2C3=NC4=C(C)C=CC(C5=CC6=C(C7=CC=C(CCCCCCCC)S7)C(SC(C)=C8)=C8C(C9=CC=C(CCCCCCCC)S9)=C6S5)=C4N=C3C%10=CC=C(/C=N/C%11=C(F)C=CC=C%11F)N%10,4.88,3.74,1.56
FC(C=CC=C1F)=C1/N=C/C(N2)=CC=C2C3=NC4=C(C)C=CC(C5=CC6=C(OCCCCCCCC)C(SC(C)=C7)=C7C(OCCCCCCCC)=C6S5)=C4N=C3C8=CC=C(/C=N/C9=C(F)C=CC=C9F)N8,4.78,3.62,1.63
CC1=CC(C(OCC(CC)CCCC)=C(SC(C2=C(CCCCCCCC)C=C(C3=C(F)C(F)=C(C4=CC(CCCCCCCC)=C(C)S4)C5=C3N=C(C6=CC=CC7=CC=CC8=C67)C8=N5)S2)=C9)C9=C%10OCC(CC)CCCC)=C%10S1,5.54,3.78,1.76
CC1=CC(C(OCC(CC)CCCC)=C(SC(C2=C(CCCCCCCC)C=C(C3=C(OCCCCCCCC)C(OCCCCCCCC)=C(C4=CC(CCCCCCCC)=C(C)S4)C5=C3N=C(C6=CC=CC7=CC=CC8=C67)C8=N5)S2)=C9)C9=C%10OCC(CC)CCCC)=C%10S1,5.43,3.53,1.9
CC1=CC=C(C2=CC=C(C3=C4C(C(N(C(CCCCCCCC)CCCCCCCC)C4=O)=O)=C(C)S3)S2)S1,5.51,3.36,1.77
CC1=CC=C(/C=C/C2=CC=C(C3=C4C(C(N(C(CCCCCCCC)CCCCCCCC)C4=O)=O)=C(C)S3)S2)S1,5.48,3.32,1.77
CC1=CC(CCCCCCCC)=C(C2=NC3=CC4=C(N=C(C5=C(CCCCCCCC)C=C(C6=CC=C(C(C=CC(C)=C7)=C7N8C(CCCCCCCC)CCCCCCCC)C8=C6)S5)S4)C=C3S2)S1,5.7,3.2,1.5
CC1=CC2=C3C(SC(C(CCCCCCCCCCC)CCCCCCCCCCCC)=C3)=C4C(SC(C5=C(CC(CCCC)CC)C=C(C6=C(F)C(F)=C(C7=CC(CC(CC)CCCC)=C(C)S7)C8=NSN=C86)S5)=C4)=C2S1,5.24,3.54,1.71
CC(S1)=CC(CCCCCCCCCCCC)=C1C2=NC3=CC4=C(N=C(C5=C(CCCCCCCCCCCC)C=C(C6=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)C=C(C7=CC=C(C8=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C)S8)C9=NSN=C79)S6)S5)S4)C=C3S2,5.7,3.9,1.8
CC1=CC2=C(C(SC(C3=CC=C(C)C4=NSN=C43)=C5)=C5C2(CC(CC)CCCC)CC(CC)CCCC)S1,5.3,3.55,1.4
CC1=CC2=C(C(SC(C3=CC(F)=C(C)C4=NSN=C34)=C5)=C5C2(CC(CCCC)CC)CC(CCCC)CC)S1,5.15,3.71,1.44
CC1=CC2=C(C(C=C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6SC(C7=CC=C(C)C8=NSN=C78)=C5)C6=C9)=C9C2(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)S1,5.36,3.52,1.75
CC1=CC2=C(C(SC(C3=CC4=C(C(SC(C)=C5)=C5C(N(CCCCCC)C4=O)=O)S3)=C6)=C6[Si]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,5.45,3.7,1.75
CC1=CC2=C(C(SC(C3=CC4=C(C(SC(C)=C5)=C5C(N(CCCCCCCC)C4=O)=O)S3)=C6)=C6[Si]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,5.43,3.68,1.75
CC1=CC2=C(C(SC(C3=CC4=C(C(SC(C)=C5)=C5C(N(C[C@@H](CC)CCCC)C4=O)=O)S3)=C6)=C6[Si]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,5.42,3.65,1.77
CC1=CC2=C(C(SC(C3=CC4=C(C(SC(C)=C5)=C5C(N(CCCCCC)C4=O)=O)S3)=C6)=C6[Ge]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,5.39,3.64,1.75
CC1=CC2=C(C(SC(C3=CC4=C(C(SC(C)=C5)=C5C(N(CCCCCCCC)C4=O)=O)S3)=C6)=C6[Ge]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,5.38,3.63,1.75
CC1=CC2=C(C(SC(C3=CC4=C(C(SC(C)=C5)=C5C(N(C[C@@H](CC)CCCC)C4=O)=O)S3)=C6)=C6[Ge]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,5.38,3.62,1.76
CC1=CC2=C(C(SC(C3=C4C(C(N(CC(CC)CCCC)C4=O)=O)=C(C)S3)=C5)=C5[Si]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,5.52,3.79,1.73
CC1=CC2=C(C(SC(C3=CC=C(C)C4=NSN=C43)=C5)=C5[Ge]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,4.78,3.31,1.47
CC1=CC2=C(C(SC(C3=C4C(C(N(CCCCCCCC)C4=O)=O)=C(C)S3)=C5)=C5[Si]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,5.65,3.92,1.73
CC1=CC2=C(C(SC(C3=C4C(C(N(CCCCCCCC)C4=O)=O)=C(C)S3)=C5)=C5[Ge]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,5.6,3.91,1.69
CC1=CC2=C(C(SC(C3=CC=C(C)C4=NSN=C43)=C5)=C5[Ge]2(CCCCCCCC)CCCCCCCC)S1,5.21,3.85,1.33
CC1=CC2=C(C(SC(C3=CC=C(C)C4=NSN=C43)=C5)=C5[Ge]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,5.22,3.93,1.43
CC1=CC2=C(C(SC(C3=C4C(C(N(CCCCCCCC)C4=O)=O)=C(C)S3)=C5)=C5[Ge]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,5.66,3.93,1.67
CC1=CC2=C(C(SC(C3=NC(SC(C4=CC5=C(C(SC(C6=CC7=C(C(OCC(CCCC)CCCCCC)=C(C=C(C)S8)C8=C7OCC(CCCCCC)CCCC)S6)=C9)=C9[Si]5(CCCCCCCC)CCCCCCCC)S4)=N%10)=C%10S3)=C%11)=C%11[Si]2(CCCCCCCC)CCCCCCCC)S1,5.4,3.6,1.77
CC1=CC(C=C(OCC(CC)CCCC)C2=C3C(OCC(CC)CCCC)=CC4=C2SC(C5=C(C(N(CC(CCCCCCCC)CCCCCCCCCC)C6=O)=O)C6=C(C)S5)=C4)=C3S1,5.38,3.43,2.04
CC1=CC(C=C(OCC(CC)CCCC)C2=C3C(OCC(CC)CCCC)=CC4=C2SC(C5=CC=C(C6=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(C7=CC=C(C)S7)C8=NSN=C86)S5)=C4)=C3S1,5.15,3.43,1.76
CC1=CC(C=C(OCC(CC)CCCC)C2=C3C(OCC(CC)CCCC)=CC4=C2SC(C5=CC=C(C6=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(C7=CC=C(C)S7)C8=NON=C86)S5)=C4)=C3S1,5.3,3.38,1.76
CC1=CC(C=C(OCC(CCCC)CC)C2=C3C(OCC(CCCC)CC)=CC4=C2SC(C5=C6C(C=C(C(C(CC)CCCC)=O)S6)=C(C)S5)=C4)=C3S1,4.86,3.26,1.6
CC1=CC(C=C(OCC(CCCC)CC)C2=C3C(OCC(CCCC)CC)=CC4=C2SC(C5=C6C(C(F)=C(C(C(CC)CCCC)=O)S6)=C(C)S5)=C4)=C3S1,5.03,3.34,1.69
CC1=CC2=C(C(C=C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6SC(C7=CC=C(C)C8=C7N=C(C9=CC=CC=C9)C(C%10=CC=CC=C%10)=N8)=C5)C6=C%11)=C%11C2(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)S1,5.33,3.52,1.81
CC1=CC2=C(C(C=C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6SC(C7=CC=C(C)C8=C7N=C(C9=C%10C=CC=C9)C(C%11=CC=CC=C%11%10)=N8)=C5)C6=C%12)=C%12C2(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)S1,5.28,3.61,1.67
CC1=CC2=C(C(C=C(C(CCCCCCCCCCCC)(CCCCCCCCCCCC)C3=C4SC(C5=CC=C(C6=C(CCCCCC)N=C(C7=NC(CCCCCC)=C(C8=CC=C(C)S8)S7)S6)S5)=C3)C4=C9)=C9C2(CCCCCCCCCCCC)CCCCCCCCCCCC)S1,5.26,2.8,2.0
CC1=CC2=C(C(C=C(C(CCCCCCCCCCCC)(CCCCCCCCCCCC)C3=C4SC(C5=CC=C(C6=NC(SC(C7=CC=C(C)S7)=N8)=C8S6)S5)=C3)C4=C9)=C9C2(CCCCCCCCCCCC)CCCCCCCCCCCC)S1,5.21,2.94,1.83
CC1=CC2=C(C(C=C(C(CCCCCCCCCCCC)(CCCCCCCCCCCC)C3=C4SC(C5=CC=C(C6=NN=C(C7=CC=C(C)S7)N=N6)S5)=C3)C4=C8)=C8C2(CCCCCCCCCCCC)CCCCCCCCCCCC)S1,5.22,2.97,1.82
CC1=CC2=C(C(C=C(C(CCCCCCCCCCCC)(CCCCCCCCCCCC)C3=C4SC(C5=CC=C(C6=CC=C(C7=CC=C(C)S7)C8=NSN=C86)S5)=C3)C4=C9)=C9C2(CCCCCCCCCCCC)CCCCCCCCCCCC)S1,5.24,3.1,1.68
CC1=CC2=C(C(C=C(C(C3=CC=C(OCCCCCCCC)C=C3)(C4=CC=C(OCCCCCCCC)C=C4)C5=C6[Se]C(C7=CC=C(C)C8=NSN=C78)=C5)C6=C9)=C9C2(C%10=CC=C(OCCCCCCCC)C=C%10)C%11=CC=C(OCCCCCCCC)C=C%11)[Se]1,5.28,3.45,1.6
CC1=CC2=C(C(C=C(C(C3=CC=C(OCCCCCCCC)C=C3)(C4=CC=C(OCCCCCCCC)C=C4)C5=C6[Se]C(C7=C(F)C(F)=C(C)C8=NSN=C78)=C5)C6=C9)=C9C2(C%10=CC=C(OCCCCCCCC)C=C%10)C%11=CC=C(OCCCCCCCC)C=C%11)[Se]1,5.32,3.57,1.68
CC1=CC2=C(C(C=C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6[Se]C(C7=CC=C(C)C8=NSN=C78)=C5)C6=C9)=C9C2(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)[Se]1,5.28,3.51,1.6
CC1=CC2=C(C(C=C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6[Se]C(C7=C(F)C(F)=C(C)C8=NSN=C78)=C5)C6=C9)=C9C2(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)[Se]1,5.38,3.61,1.63
CC1=CC2=C(C(C=C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6SC(C7=C(F)C(F)=C(C)C8=NSN=C87)=C5)C6=C9)=C9C2(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)S1,5.35,3.4,1.79
CC1=CC2=C(C(C=C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6[Se]C(C7=C(F)C(F)=C(C)C8=NSN=C87)=C5)C6=C9)=C9C2(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)[Se]1,5.34,3.48,1.68
CC1=CC2=C(C(C=C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6[Se]C(C7=C(F)C(F)=C(C)C8=NSN=C87)=C5)C6=C9)=C9C2(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)[Se]1,5.34,3.47,1.68
CC1=CC2=C(C(C=C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6[Se]C(C7=C(F)C(F)=C(C)C8=NSN=C87)=C5)C6=C9)=C9C2(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)[Se]1,5.33,3.48,1.68
CC1=CC=C(C2=CC3=C(C(SC4=C5C(CCCCCCCC)(CCCCCCCC)C6=C4C=CC(C)=C6)=C5C3(CCCCCCCC)CCCCCCCC)C=C2)C7=NSN=C17,5.51,3.07,2.09
CC1=CC(C2(CCCCCCCC)CCCCCCCC)=C(C=C1)C3=C2C(C4(CCCCCCCC)CCCCCCCC)=C(S3)C5=C4C=C(C=C5)C6=CC=C(C)S6,5.36,3.23,2.21
